id,Group,block,days_after_planting,genotype,developmental_stage,leaf,zone,Acylcarnitine_12:1,CE_20:3,CE_20:3,CE_20:3,CE_20:4,Cer_NS_d18:2_18:1,Cer_NS_d18:2_20:1,Ceramide_C17,Ceramide_C17,Ceramide_C17 ,Cholesterol,Cholesterol_d7,CUDA,DG_12:0_12:0_0:0,DG_12:0_12:0_0:0,DG_18:1_2:0_0:0,DG_18:1_2:0_0:0,DG_34:1,DG_34:1,DG_36:2,DG_36:3,DG_36:4,DG_16:0_18:2,DG_16:0_18:3,DG_16:1_18:3,DG_18:0_18:3,DG_18:2_18:2,DG_18:2_18:3,DG_18:3_18:3,DGDG_16:0_16:0,DGDG_16:0_16:1,DGDG_16:0_18:0,DGDG_16:0_18:1,DGDG_16:0_18:2,DGDG_16:1_18:3,DGDG_16:1_18:3,DGDG_16:2_18:3,DGDG_18:0_18:1,DGDG_18:0_18:2,DGDG_18:0_18:3,DGDG_18:1_18:3,DGDG_18:3_18:3,DGDG_20:0_18:2,DGDG_20:1_18:4,DGDG_18:3_20:3,DGDG_22:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:3,DGDG_26:0_18:2,DGDG_26:0_18:2,GlcCer_d40:1,GlcCer_NS_d18:2_16:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_20:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_24:1,LPC_16:0,LPC_17:0,LPC_18:0,LPC_18:1,LPC_18:2,LPC_18:3,LPC_20:1,LPE_17:1,LPC_16:1,LPC_18:1,LPC_18:2,LPE_18:2,LPE_18:3,MGDG_16:0_18:1,MGDG_16:0_18:2,MGDG_16:0_18:3,MGDG_16:1_18:3,MGDG_16:1_18:3,MGDG_16:3_18:3,MGDG_18:0_18:3,MGDG_18:1_18:2,MGDG_18:2_18:2,MGDG_18:2_18:4,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:4,MGDG_16:0_22:1,MGDG_20:2_18:3,MGDG_18:3_20:3,PC_30:0,PC_32:0,PC_32:1 ,PC_32:2 ,PC_34:0 ,PC_34:1 ,PC_34:2 ,PC_34:2,PC_34:2,PC_34:4,PC_36:1 ,PC_36:2 ,PC_36:2 ,PC_36:3 A ,PC_36:4_B ,PC_36:4_C,PC_36:4_C ,PC_36:5_B,PC_38:2 ,PC_38:3 ,PC_38:4_A ,PC_38:5_A,PC_40:6_B,PC_16:0_18:2,PC_16:0_18:3,PC_18:2_18:3,PC_18:2_18:3,PC_18:2_18:4,PC_18:3_18:3,PC_18:3_18:3,PC_18:2_20:2,PC_20:2_18:3,PC_16:1_26:2,PC_22:1_22:1,PE_17:0_17:0,PE_34:2,PE_16:0_18:1,PE_16:1_18:3,PE_18:0_18:2,PE_18:0_18:3,PE_18:2_18:3,PE_18:3_18:3,PE_22:3_16:4,PE_26:0_16:3,PE_22:1_22:1,PG_16:0_16:0,PG_16:0_16:1,PG_16:0_18:2,PG_16:0_18:3,PG_16:0_18:4,PG_16:1_18:3,PG_16:1_18:4,PG_18:3_18:3,PG_18:3_18:4,PS_24:0_18:2,SM_d35:1,Sphingosine_d17:1,SQDG_16:0_16:1,SQDG_16:0_18:1,SQDG_16:0_18:3,SQDG_16:1_18:3,SQDG_18:0_18:3,SQDG_18:2_18:3,SQDG_18:3_20:3,SQDG_16:0_16:0,SQDG_18:2_18:2,TG_14:0_14:0_14:0,TG_17:0_17:1_17:0,TG_17:0_17:1_17:0,TG_44:1,TG_46:0,TG_46:1,TG_46:1,TG_46:2,TG_46:2,TG_48:0,TG_48:0,TG_48:1,TG_48:1,TG_48:2,TG_48:2,TG_50:0,TG_50:2,TG_50:4,TG_50:4,TG_50:5,TG_52:0,TG_52:3,TG_52:3,TG_52:4,TG_52:4,TG_52:5,TG_52:5,TG_52:6,TG_54:3,TG_54:3,TG_54:4,TG_54:4,TG_54:5,TG_54:5,TG_54:5,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:8,TG_54:8,TG_56:3,TG_56:5,TG_56:6,TG_56:7,TG_58:6,TG_12:0_16:0_18:3,TG_12:1_12:1_22:1,TG_14:0_16:0_18:3,TG_12:0_18:2_18:3,TG_12:0_18:3_18:3,TG_16:0_16:0_18:1,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_12:1_16:0_22:2,TG_16:0_16:0_18:3,TG_16:0_16:0_18:3,TG_16:0_18:0_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:2,TG_16:0_18:1_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_16:0_20:5,TG_16:0_18:2_18:3,TG_16:0_18:2_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_18:0_18:0_18:1,TG_18:0_18:1_18:1,TG_18:1_18:1_18:2,TG_18:1_18:1_18:2,TG_18:1_18:2_18:2,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_14:2_20:3_20:3,TG_18:2_18:3_18:3,TG_18:2_18:3_18:3,TG_18:3_18:3_18:3,TG_18:3_18:3_18:3,TG_18:2_18:2_20:0,TG_18:2_18:3_20:0,TG_18:2_18:2_20:2,TG_18:2_18:3_20:2,TG_18:3_18:3_20:2,TG_14:3_22:6_22:6
D12P18A,1,2,49,PT,7,8,along,5229,0,6128,6412,0,5736,8293,0,0,0,3326,0,116188,6244,0,0,0,0,0,3960,2792,4760,20377,29397,8500,1942,18094,87538,98251,31708,2926,2939,42519,344954,19119,15598,5015,3960,41452,813686,162047,1514074,2548,16356,92092,1862,7278,11821,4691,5378,2506,0,19447,14218,68839,70527,39058,13695,23130,40039,639,2681,7341,34223,16340,0,0,481,5968,19955,1016,0,5434,112101,625738,8254,38877,17872,33431,33996,762814,5732,4692,17451,14004,69144,59571,20433,1474633,13236,20829,19440,23775,67484,0,16185,9719,8573,3631,722990,625978,77821,0,26160,52983,269336,166649,619805,13233,23512,7819,11754,7820,5433,2892,18849,1140,16544,1510139,1407953,71533,43040,493016,67796,27253,39524,4831,6730,1307,102909,9428,37718,2181,5839,17567,1513,4045,2501,959,130704,191375,180710,442734,1237755,1986,6425,7601,5021,0,0,0,4752,5064,1217271,5577,122019,223675,8138,120841,64931,3259,0,0,0,10267,1908,12762,1058,9462,2017,13986,3190,20229,2467,16185,12875,18499,2579,2280,1921,12212,4912,37010,12586,87257,1931,126125,7170,0,14260,1525,3502,0,5981,1078,12082,0,0,73996,10232,0,27517,160995,2676,0,2393,595,7402,0,52055,5420,3574,3740,750,4287,4764,31045,2142,19490,0,10253,0,2556,20682,3432,28876,12574,3504,79512,17592,121403,0,6831,103626,3670,5242,8690,0,22191,40537,12680,219999,4761,0,28117,4017,14091,3714,2461,5142,4588,5200,0,4029
D12C13A,2,2,49,CML312,9,3,along,5816,0,14460,14113,1139,7305,9209,0,0,0,1146,0,132256,7062,0,0,0,0,0,3192,1692,2238,8472,29304,3153,0,8066,49057,23092,155127,601,6682,14023,180867,6389,8967,1581,0,21132,833590,36846,1615851,2557,1044,23572,1773,0,11023,4144,4470,7569,0,18494,8617,22808,55922,29387,10053,12766,50746,1223,5536,16435,219270,186548,0,0,565,21022,317906,6096,110,4532,62435,779633,4823,16014,0,75911,15926,181293,23223,1305,10926,11008,66564,38220,11491,1518235,7831,15931,15337,6539,23011,0,25840,8065,12267,3909,347394,1453175,135137,15138,21753,44949,322041,230558,800218,0,15235,14969,19545,11479,8370,3537,7222,1961,17832,1429564,1546724,32518,110988,995177,64824,13615,30170,8423,2078,2439,283749,28085,36750,6111,28919,65434,23699,5109,11016,0,79261,156536,77087,392060,803524,0,3741,702,1471,11563,0,392,2997,0,881141,3078,71289,8102,2288,208625,10407,2618,0,0,0,6802,1182,6557,566,3737,1809,9100,1440,10462,1050,7812,10007,20177,1743,1143,2244,9988,3205,16376,8249,53136,21771,139843,8097,0,8294,1580,2229,0,5340,1436,4963,703,0,7466,19020,0,30125,171123,3189,0,4659,0,5973,0,41731,1997,2063,4256,639,3002,2493,20332,2383,22464,0,3984,0,0,14906,1039,18264,8219,0,42830,20455,134789,1839,13076,221203,3960,3210,5953,0,13808,24802,10358,190916,1969,0,30128,2803,19586,3311,2848,5728,6363,1954,0,0
D12C112A,2,2,49,CML312,9,12,along,106386,305,2863,3051,0,6291,10383,0,0,0,4114,0,81183,4404,0,0,0,0,2763,6307,4380,10803,23203,23100,5370,0,42298,55225,11228,156870,4250,11127,60418,243621,11842,7809,0,8181,35431,539662,105811,1368686,2773,6178,35590,1035,1582,6126,1102,3145,1167,0,21328,16434,88619,90168,40403,17253,18427,110871,2193,10817,155570,716717,60069,0,0,353,99871,484483,2584,0,12254,98689,480457,5825,24263,11332,60683,52180,480915,5172,4435,11281,9821,54337,25102,9448,992106,4449,6884,33669,11029,33027,2698,14175,11829,27728,5164,1018552,443647,80286,0,21943,105458,792310,465075,1112205,0,43549,0,4300,7368,74855,3843,8405,4353,11050,1199094,1280462,85448,25999,173021,38244,86933,39814,4755,4227,1799,81808,10882,17369,1736,4100,6432,0,3308,276,0,110972,85966,135392,847298,729409,16680,27098,8470,0,0,0,0,6002,11657,976772,1201,72610,58771,374,490378,47711,1552,250,0,0,1496,793,1434,463,3097,1058,6764,904,5394,792,4413,7771,6704,561,689,2214,9022,2486,15613,8602,54478,6169,35001,1861,0,6723,1021,3567,0,5563,851,25073,0,0,148569,2940,0,11187,54323,573,0,0,0,1565,0,38098,1933,4660,3455,0,1170,854,8211,501,3143,0,2335,537,0,6563,689,13441,8323,1322,39241,6012,33648,0,2011,8553,577,1522,2351,0,22174,64348,15944,205552,1175,0,11657,1595,2828,702,2733,3364,2265,2450,0,7153
D12C28A,2,2,49,CML312,10,8,along,17924,0,22008,21609,0,6206,8800,0,0,0,4083,0,79508,4152,0,0,0,0,0,2664,1540,2662,17301,53883,6750,2620,10532,70110,35492,153284,4047,8388,18478,204514,11735,12725,414,2433,11359,243757,66855,1278245,0,4517,37678,1242,3686,8938,3987,4368,4485,0,17570,24052,75488,82925,35395,14305,17257,70621,1070,5446,78430,670759,816503,0,0,330,62211,550124,0,0,4078,49354,526359,4310,16029,10663,31877,10217,149441,22572,2533,10950,1096,61149,46813,11715,1255752,7161,12663,27263,6174,21406,211,23835,7646,7161,3193,378763,1030170,68338,0,28082,20756,129381,78896,439980,0,15622,14659,12880,6348,5196,0,8624,10073,13444,1094995,1248342,96485,68128,1100656,70870,9297,23831,9276,3192,1397,26801,4226,37169,1853,0,6960,3534,2219,328,0,111087,129519,126747,513099,696239,4951,15985,5945,0,0,0,0,3912,4381,984264,6367,55326,63014,925,513693,13483,3977,0,0,0,18286,4332,26679,2357,16880,557,20357,5160,40330,5216,34492,12942,23291,4136,4350,2531,9830,3804,27864,10052,77734,28466,234016,19120,0,10807,0,1792,0,5085,1956,7588,2391,939,32459,34690,0,80307,613011,2787,0,1811,0,14407,0,75545,10803,0,3575,1698,5294,5364,43838,2405,27293,3840,11701,0,0,17116,5268,16547,10469,4118,64709,26856,225568,0,23574,376864,9727,6677,9295,0,12627,33529,18233,337478,4606,1538,80684,11173,69425,23613,2879,4375,4824,4352,0,26990
D12B16A,3,2,49,B73,8,6,along,4374,0,20033,21524,0,6188,9302,0,0,0,1195,0,85152,4802,0,1321,0,714,0,4007,1181,3112,26849,31733,6977,0,22583,112890,55961,214857,0,12165,14292,293182,9362,17613,2736,2396,17723,536383,86781,1376591,1273,7630,40213,1922,6710,9394,5626,6985,4846,0,17568,11230,81274,86884,43473,17439,27360,28524,990,6078,66399,1361581,1142478,0,0,3523,26577,987082,5938,2639,4532,70371,521747,4164,15147,15235,29993,10231,227691,29900,2304,12420,11822,213856,56701,11161,1259468,7802,10121,31825,10892,19167,0,16945,2578,4201,2551,73969,1343003,40018,30424,11000,7804,77222,45205,85449,0,0,5624,5675,5632,2744,2525,9260,3100,8054,1130130,746736,24776,14726,187987,39224,3980,14512,2540,2739,965,33577,7681,16133,0,0,6071,0,2389,443,0,120905,133597,326160,308304,668258,2418,6697,1237,2072,0,0,0,6066,6934,1181876,4600,83009,231682,4491,731752,45581,2435,580,0,0,6105,962,5130,0,1730,1349,8591,1305,7871,0,5584,8760,15140,278,1456,2255,6434,2615,18459,13371,106809,22156,195809,11322,0,7505,1313,1989,0,4843,0,17522,0,395,151290,10526,0,53358,416447,824,0,1354,0,4973,0,72733,2127,3364,5172,721,0,829,18150,1351,11314,822,4187,0,0,12086,1319,19026,12822,2897,90851,22166,192128,2115,8495,117652,3335,2130,4238,0,15077,37341,24602,438845,5253,0,45618,6034,21878,4865,1784,3397,3073,4256,0,12321
D12C24A,2,2,49,CML312,10,4,along,1693,0,11603,11958,0,6143,9017,0,0,0,3991,0,115042,7223,0,859,0,0,0,3558,1306,1324,11624,37265,7838,0,7503,58923,33803,182360,2522,8811,26859,296335,9577,14622,499,3071,27975,932251,63708,1628034,3432,5519,69995,0,0,10830,6897,7033,7525,0,17947,13361,71718,76819,41175,13165,23184,37701,809,2932,5675,39392,48079,0,0,0,7183,52110,871,0,9323,69848,901774,4370,5426,12593,69790,14772,161985,32868,2148,13716,12969,48750,55163,4900,972696,4212,20886,24130,7545,42727,0,25534,5892,9270,3810,467840,1214605,88602,94687,23935,32593,176022,112095,261717,0,21899,17829,13038,7816,5011,0,11231,3018,13838,1533329,1115604,25975,95286,1216342,85584,12090,30119,6802,2579,1051,211405,23898,24213,4644,18105,59639,24835,9737,10239,0,75789,141873,89299,398844,994904,3407,4655,933,0,40339,0,0,721,3773,1191347,7063,93641,46912,4805,367426,9929,3943,679,0,0,15967,3686,23227,1980,15297,2575,18085,4807,39785,5412,30413,11873,36429,966,3181,2404,10959,4979,39134,9712,65551,22055,156816,10905,3368,30970,1583,3525,0,4276,1898,7929,0,0,56290,24207,0,46864,303514,3056,0,0,891,8994,0,54937,10140,1494,4611,966,5626,5293,48143,3503,37167,3917,13722,0,2937,42734,6021,27494,9749,5432,53948,22700,151286,1942,16423,281320,5100,8677,14721,0,25387,30919,12712,224181,2847,0,44696,5425,39997,8054,3754,5523,4954,3589,0,0
D12C16A,2,2,49,CML312,9,6,along,16886,0,12047,11880,0,5295,7989,0,0,0,1002,0,102843,5141,166,0,0,0,0,0,1268,4670,5721,38402,6224,0,13199,60432,23941,205783,1446,7496,21073,206367,11880,20427,112,1879,12890,456429,61874,1428216,0,5033,47786,1153,2098,4779,3221,4275,3928,0,17444,12248,69128,55728,32121,11248,12945,41861,729,2027,46318,706851,577267,0,0,1262,36421,602460,2220,0,4689,72179,756203,6549,23393,0,52359,16863,182206,7087,2164,12899,11551,102825,32472,13142,1241276,8288,21476,25604,8787,42388,2837,31050,10229,12467,2788,520668,1292918,87707,22949,30464,28891,178402,121057,325638,9547,21404,20968,7412,7656,6629,3436,10515,6679,7454,1220438,1406307,31695,70498,900757,75030,22233,42641,4908,2580,1596,60441,7606,32120,2354,3784,13936,4165,3005,1408,0,123979,219025,111751,593004,974111,3041,10539,5122,0,0,0,0,4328,4054,1188702,7523,74408,81405,4232,436812,16397,2450,0,589,0,4845,0,2601,0,1703,1217,7942,642,2360,911,2560,8275,11088,1093,0,1791,8625,2204,15169,9544,63030,20621,146001,5307,0,4748,1100,1467,0,2750,0,7253,0,292,47836,8348,0,35480,217800,1384,0,1511,0,5107,0,66543,912,1432,4026,0,897,1085,14837,1764,14516,662,2906,0,0,7502,883,11848,8899,0,51909,19119,145323,1864,11172,169352,2935,2092,3171,0,9197,21336,13027,222655,2074,896,31435,3731,19716,4019,1774,3694,3120,3249,0,7080
D12P23A,1,2,49,PT,11,3,along,780,0,29374,30297,2139,8236,10214,0,0,0,3166,0,123731,8773,0,1057,0,0,0,3226,0,2060,9073,32401,2922,0,10121,72238,43432,89456,801,5563,18895,321477,6581,10711,760,1956,28035,542460,71134,1899921,4488,5970,33603,0,3341,13393,7346,6503,11594,0,23183,18267,95139,0,42545,14018,25720,53599,617,3643,5637,37809,39817,0,0,344,460,20585,1047,3457,5612,69712,579608,0,13903,0,64571,9375,365242,33019,1761,16166,14051,36829,58415,5130,1244225,5818,21313,18176,4654,17518,0,29396,7003,25346,5380,414379,1544955,125685,14027,28221,35003,224183,129038,679672,0,0,19445,18994,14483,10432,3138,10233,1189,21494,1728749,1397448,50556,93227,1030539,14394,10549,20998,6929,3114,2492,716288,68036,37541,3921,52998,117143,43709,15970,34471,0,63066,168689,178132,231807,865885,3077,2037,4305,0,27997,0,0,3554,0,764523,0,57696,122707,0,135215,19018,3178,0,0,0,11603,2417,10137,1138,5795,2574,14675,3140,17630,2220,12408,10782,13537,2360,1500,3147,11051,1997,12856,8107,53498,19753,141176,15390,0,6013,0,1889,0,3282,0,7329,0,0,27298,13782,0,36930,225690,0,344,1239,0,3041,0,69552,4267,3531,15017,718,1489,3724,17735,3777,13884,1746,5381,0,1595,11124,0,13050,7675,2446,44516,20421,134189,0,16091,234654,3522,3603,4165,0,8153,21751,11777,155527,1048,0,32301,3770,25833,0,1956,2811,2996,1731,0,1876
D12B13A,3,2,49,B73,8,3,along,8777,0,24459,26256,1304,6797,7926,0,0,0,1088,0,104366,5033,203,972,0,0,1158,862,0,5623,16215,43560,6114,0,26731,109948,48901,242670,2540,13396,9476,252904,6549,15384,2114,0,24032,701351,65963,1438763,2815,5154,31101,0,4722,11478,7073,6244,8729,0,16807,19026,85839,64443,28794,11807,14748,37991,0,6510,25731,1008872,627849,0,0,1103,13396,585343,4251,2599,4159,70306,715377,4204,10996,0,54565,14722,196497,8528,648,11818,11088,138321,24115,3716,886663,6592,11933,24404,6350,15361,0,21090,1442,6732,3642,115176,1338843,56101,14798,12378,11194,151222,111456,259850,0,0,8053,8470,7448,2698,3097,8241,4882,11266,1425033,1101460,66497,32311,399464,40669,8625,18549,3444,2654,1229,60812,5111,28078,0,3861,8618,0,0,786,0,138108,146219,203540,324932,637985,2229,2731,964,0,0,0,0,4973,4424,1050503,266,85414,152037,3611,580432,27645,2725,0,0,0,7300,1337,6141,743,3763,1452,3944,1274,4358,1434,7638,8229,13828,113,1950,2719,4257,2852,19417,16538,119471,29123,243847,12283,0,9001,1837,2494,0,6643,1383,5828,0,406,141163,13586,1647,65463,517757,1363,450,1832,0,9476,0,82019,2475,0,7799,0,0,3121,21297,1788,16637,1392,5102,0,0,15672,2049,19909,17151,0,117653,28832,237503,0,11588,197388,4365,2646,5183,0,19236,45973,27150,527831,3421,1023,63128,6637,31877,5642,1980,3082,3425,3568,0,4850
D12C14A,2,2,49,CML312,9,4,along,12593,0,8899,8541,0,6370,8694,0,0,0,919,0,116397,8000,0,0,0,0,0,0,635,1698,8088,24848,3069,0,9798,44002,18250,192143,3038,7801,18331,210068,8080,13633,66,3148,17833,891889,48277,1690370,2203,4241,47827,2107,1711,7527,3378,4004,5718,0,16211,11417,73177,61239,29851,12849,12360,37212,769,2902,15880,266493,216490,0,537,0,18373,345399,810,3309,5329,77253,847554,4852,19742,0,70400,18682,200936,29222,1854,12573,12118,94365,49104,13345,1373933,4554,21206,16579,5978,40973,0,29024,8293,14904,3123,463281,550440,132754,8382,25543,38943,275049,168295,593049,0,20859,11544,13808,10361,8194,2586,9707,1326,8167,1615539,1460441,148999,96493,1092726,17161,22329,45843,6051,2782,1072,221354,32296,27298,4845,13363,53080,15779,5562,7115,0,98897,192108,105356,499513,1022619,0,595,629,1268,0,0,0,3738,4035,1117196,716,80173,16174,938,322210,14679,2461,0,0,0,1579,900,1288,0,2272,1150,6759,1076,6352,945,4049,6849,7601,1581,997,1410,5827,1907,10625,7421,43257,16274,99511,8458,0,5774,1300,1458,0,3220,0,8306,0,0,49658,5638,0,32070,191099,0,0,0,643,5786,0,46872,1390,1443,3557,684,1858,1041,11126,1786,8182,1137,4064,0,0,6232,1531,7166,7443,0,39579,16301,97081,0,8363,125039,2788,2199,3223,408,7981,17777,11860,220196,1490,0,32950,3078,21066,4273,1427,2148,2082,1113,0,1860
D12P26A,1,2,49,PT,7,6,along,2892,0,15109,16102,0,5189,7514,0,0,0,1103,0,132750,7377,0,700,0,0,0,3029,2161,4495,13489,39109,4146,1428,18517,85880,31950,98998,2905,6158,19491,295625,10705,15560,2656,2181,24634,816667,84659,1769824,0,7255,33278,1313,4579,10668,4793,5691,7252,0,14276,11583,64372,0,34044,10482,18848,55972,583,3081,6443,41515,15586,0,0,0,5834,28804,1210,0,6739,81915,532781,5378,24516,0,60842,25478,345981,27044,2619,13485,12639,49471,30161,4997,1129481,9203,16235,20394,9487,17046,0,28448,7857,21724,4875,581918,1543999,98275,29632,25130,40994,278024,251019,532501,0,22576,12743,14335,12412,8711,3579,10269,2479,20612,1731886,1355164,127702,62522,781430,56561,11501,22328,11769,4822,1355,223841,170747,56144,14419,10509,35805,9319,5731,7470,0,109748,211604,334614,307690,766107,15402,1120,514,1157,0,0,0,5630,5355,968833,1377,86428,150905,0,319488,29831,2968,0,0,0,8503,1279,6413,0,4145,1684,11748,1958,11073,1464,8236,9050,14731,1340,0,1870,9191,4513,33710,9923,67938,15883,110176,8789,5606,46713,2561,5384,0,6520,0,9767,0,0,63372,9818,1129,33976,249820,1287,0,1236,0,6407,0,66580,2682,1601,8136,712,2927,2098,18998,2081,9696,0,6279,0,1961,32303,2144,28088,9186,0,51345,16130,105283,1528,9053,134692,2259,3167,10124,1391,42718,49663,14464,223048,2269,734,34387,3686,22258,5488,2710,2744,2268,2074,0,3071
D12P16A,1,2,49,PT,7,6,along,744,396,15483,14851,0,2359,7645,0,0,0,1714,0,99917,8304,0,0,0,0,0,3401,856,2899,6981,33104,4810,901,16174,62334,105926,23212,2704,0,20775,309122,15123,21964,452,0,33410,770710,135386,1815975,1357,16690,86414,1392,3544,13530,6368,4568,2991,0,14479,6713,44680,45599,38197,11295,45176,23467,0,1091,5111,19411,16798,0,0,785,4269,13028,0,0,7008,71777,598323,7011,37770,17869,63479,27841,637858,42568,672,17258,15420,103686,45957,5751,1748584,12245,25147,18820,18691,59109,603,12654,2215,6052,2921,526186,1340632,14544,6532,21479,35010,147535,99712,289419,0,20107,20358,12289,3343,5138,3163,19058,1761,2960,1805808,1326741,63238,54604,517030,82236,11907,28625,3289,3019,1236,98205,11705,42876,2375,2356,20975,608,7403,4839,0,105271,227040,176401,349056,1312347,0,616,6217,4076,47036,0,0,5402,6159,1216663,8388,101006,189949,6977,82809,52288,3099,0,0,0,8546,0,8096,906,2916,1838,11686,1846,12932,1574,9141,9648,13207,1642,1430,1087,9901,3495,23938,9683,65482,15287,117103,3614,0,9390,1187,2412,0,5327,1003,6701,0,0,97283,10435,0,25618,331356,0,0,515,0,1973,0,56455,2590,2018,4821,1142,2655,3017,17474,3564,14045,884,6728,0,1503,14737,2044,24512,9222,0,61033,14721,117860,1535,8993,130432,2066,3732,4949,0,15777,35445,11379,228023,2414,0,26176,3516,24102,4382,2752,3378,1236,2534,0,0
D12B26A,3,2,49,B73,8,6,along,36167,0,23338,24405,944,5794,9244,0,0,0,810,0,94062,4696,0,997,0,0,1296,3083,631,5589,10769,32519,6978,0,28088,94640,41334,207868,2989,10413,13323,267495,8050,14169,2010,0,17760,514017,74129,1500002,3078,7835,33423,810,1248,7621,5600,6009,5359,0,16000,10328,73690,57231,37791,10888,15392,33509,0,3556,49093,1384197,843102,0,1429,2816,28556,1093188,2638,1913,4096,70616,469239,3962,5896,13677,28057,11314,225020,28245,657,12717,11053,117663,28172,10879,1376730,8128,10382,24590,9573,20759,2130,19608,3441,5005,2230,106245,1280407,64584,5714,11535,9227,99293,57773,105196,0,0,6223,6103,7108,3394,2143,9377,813,11529,1384493,992182,49553,24000,264610,43886,10741,18177,0,2969,1223,22005,3755,52288,1914,0,3847,0,0,245,0,118425,148123,277599,273298,656414,3134,7952,770,0,0,0,0,6356,5566,1167760,7448,68661,169603,515,630334,46253,2472,0,0,880,7263,1150,6474,690,3734,458,11361,1784,9608,977,6841,7975,20441,1954,0,2295,7580,2979,20450,17335,126507,27680,220971,8682,0,7161,1432,2399,0,4450,0,21387,0,0,134768,9041,0,57424,358186,0,0,838,0,3129,0,69886,2307,3233,8313,489,2646,1763,21816,1600,12567,0,4896,0,0,13227,1312,16556,15746,2742,90026,23525,201813,1659,9316,14608,2516,2712,4726,497,15745,36484,22975,420000,4076,808,49353,2663,21972,4109,2356,3164,2842,4592,0,14567
D12P112A,1,2,49,PT,7,12,along,7528,0,432,432,0,8228,11673,0,0,0,2185,0,165648,9507,0,0,0,0,0,0,3146,6836,0,9427,3314,0,21398,39908,7491,45257,3327,2205,60044,469399,7612,2481,609,6839,33447,314762,145157,2062308,2789,8259,32186,919,1154,6821,2042,3627,3914,0,19641,14006,95027,62509,38398,10711,17027,55582,1187,15340,9153,32067,6476,0,0,670,3531,23227,0,0,10128,92073,476535,2403,20849,1424,46937,86137,695831,2573,3174,11168,11923,10595,23007,7618,1981106,6246,2438,21332,10991,27872,953,82788,13928,22050,5180,809394,909013,155415,0,10051,87998,647306,295565,1398216,20393,38470,0,10552,7758,57858,7627,5178,722,18364,1600893,1602079,94374,42825,140670,28096,106874,37147,3067,3898,2334,537368,44552,51530,3064,11732,30649,3976,6518,7269,0,143296,79533,161060,441601,479946,1405,7071,5219,0,35138,0,0,7240,8698,891193,0,51138,59601,616,109337,37416,2272,0,0,0,2669,1676,2248,0,3116,2194,9932,2260,10250,1738,7238,8326,9379,1237,1014,503,7682,2341,9984,7000,32865,1505,15970,1772,0,7927,0,2573,0,2307,794,11705,0,310,36948,1268,0,3597,12408,0,389,469,0,479,0,23659,2605,1082,2015,998,2525,1731,11106,456,4573,0,4770,0,0,9223,0,10202,6517,1722,23970,3189,13443,0,1548,6567,515,3030,3389,0,12152,20313,6696,37628,878,0,0,380,1381,432,1724,1997,846,1120,0,1722
D13C26A,2,3,40,CML312,7,6,along,8845,4342,13400,1417,0,8828,10012,0,0,0,767,0,134009,7073,0,0,0,0,0,0,0,1620,23265,38097,7367,4501,8757,57326,30538,184418,4261,6400,20258,290765,20003,18313,874,10769,20629,715730,104152,1575550,1514,5637,56868,816,31254,2228,4402,3619,5909,0,23749,56993,78255,118364,36644,40491,13828,56729,953,2651,9550,155872,139144,0,0,0,10320,173026,426,1038,4910,62947,1168718,8354,33109,26648,15476,15190,199636,9678,527,17779,13965,73365,34223,16787,858022,13159,31100,28119,8536,53068,0,37150,10608,14728,2429,392180,5671,116406,26567,33891,17559,133734,188679,264056,13721,17839,17696,19599,2023,8674,6050,11874,779,17794,1361512,1557000,140536,109753,1143251,109912,7767,49010,18079,7995,817,191919,21241,36244,3103,14192,53412,23036,6337,4573,5377,95297,197715,66314,451171,1212275,0,4854,508,0,0,0,0,7298,5608,1093939,5827,76427,93809,5252,587311,12775,0,353,197,0,2411,305,2226,415,1574,207,1480,691,3011,0,1707,1505,4423,0,465,569,901,1097,601,522,0,0,0,0,0,903,381,0,2047,1736,16758,5268,5961,4331,33718,45098,15532,0,152000,0,2408,2958,0,14810,0,49048,1712,0,2410,7671,658,15120,10594,3903,14740,16185,2385,0,8010,5501,13104,10889,9065,61415,45670,18068,142038,172274,12494,208287,266479,407,2241,7282,1333,2378,11095,170924,227724,32084,27834,191327,16328,135629,524,1638,2730,1098,3134,2459
